2009-08-21	3722
2009-08-22	3904
2009-08-23	3680
2009-08-24	4276
2009-08-25	3414
2009-08-26	3275
2009-08-27	2932
2009-08-28	3145
2009-08-29	2695
2009-08-30	3341
2009-08-31	5457
2009-09-01	6149
2009-09-02	8348
2009-09-03	11150
2009-09-04	11735
2009-09-05	12765
2009-09-06	10400
2009-09-07	9139
2009-09-08	6976
2009-09-09	5564
2009-09-10	5809
2009-09-11	3527
2009-09-12	3724
2009-09-13	3046
2009-09-14	3441
2009-09-15	4357
2009-09-16	4192
2009-09-17	4241
2009-09-18	3575
2009-09-19	3303
2009-09-20	3972
2009-09-21	3437
2009-09-22	4623
2009-09-23	3948
2009-09-24	4215
2009-09-25	4108
2009-09-26	3173
2009-09-27	3905
2009-09-28	4246
2009-09-29	3320
2009-09-30	4521
2009-10-01	4278
2009-10-02	3843
2009-10-03	3279
2009-10-04	4913
2009-10-05	4446
2009-10-06	3992
2009-10-07	5519
2009-10-08	5136
2009-10-09	5256
2009-10-10	4347
2009-10-11	4793
2009-10-12	4486
2009-10-13	5308
2009-10-14	5892
2009-10-15	5905
2009-10-16	5304
2009-10-17	6051
2009-10-18	6006
2009-10-19	5639
2009-10-20	6020
2009-10-21	6531
2009-10-22	5833
2009-10-23	6700
2009-10-24	6400
2009-10-25	6810
2009-10-26	6345
2009-10-27	7064
2009-10-28	6182
2009-10-29	7390
2009-10-30	7112
2009-10-31	7143
2009-11-01	8248
2009-11-02	7794
2009-11-03	7792
2009-11-04	7836
2009-11-05	7242
2009-11-06	8597
2009-11-07	9329
2009-11-08	8457
2009-11-09	8921
2009-11-10	8363
2009-11-11	8451
2009-11-12	8901
2009-11-13	8365
2009-11-14	8734
2009-11-15	8737
2009-11-16	8432
2009-11-17	9161
2009-11-18	8463
2009-11-19	9180
2009-11-20	8682
2009-11-21	8687
2009-11-22	8286
2009-11-23	7644
2009-11-24	7906
2009-11-25	7961
2009-11-26	7930
2009-11-27	7965
2009-11-28	8289
2009-11-29	8250
2009-11-30	8314
2009-12-01	7085
2009-12-02	8015
2009-12-03	6931
2009-12-04	8472
2009-12-05	6805
2009-12-06	7861
2009-12-07	7963
2009-12-08	6497
2009-12-09	6846
2009-12-10	7179
2009-12-11	7455
2009-12-12	6706
2009-12-13	6556
2009-12-14	6237
2009-12-15	5852
2009-12-16	5539
2009-12-17	5991
2009-12-18	5999
2009-12-19	5603
2009-12-20	5381
2009-12-21	4554
2009-12-22	4693
2009-12-23	5114
2009-12-24	4478
2009-12-25	5057
2009-12-26	4726
2009-12-27	4459
2009-12-28	4966
2009-12-29	4629
2009-12-30	4074
2009-12-31	3179
2010-01-01	3946
2010-01-02	4282
2010-01-03	4133
2010-01-04	4241
2010-01-05	3132
2010-01-06	3610
2010-01-07	3752
2010-01-08	2687
2010-01-09	4436
2010-01-10	4002
2010-01-11	4281
2010-01-12	4332
2010-01-13	2749
2010-01-14	4331
2010-01-15	4670
2010-01-16	3679
2010-01-17	3257
2010-01-18	3690
2010-01-19	2531
2010-01-20	2913
2010-01-21	3043
2010-01-22	3594
2010-01-23	2914
2010-01-24	3255
2010-01-25	3170
2010-01-26	4001
2010-01-27	3064
2010-01-28	3158
2010-01-29	3386
2010-01-30	2837
2010-01-31	2469
2010-02-01	3161
2010-02-02	3555
2010-02-03	2539
2010-02-04	3521
2010-02-05	2706
2010-02-06	2548
2010-02-07	2861
2010-02-08	3474
2010-02-09	3671
2010-02-10	4195
2010-02-11	3535
2010-02-12	2888
2010-02-13	4162
2010-02-14	3749
2010-02-15	4566
2010-02-16	3898
2010-02-17	3404
2010-02-18	3474
2010-02-19	2834
2010-02-20	3331
2010-02-21	4684
2010-02-22	3249
2010-02-23	3752
2010-02-24	2255
2010-02-25	3915
2010-02-26	2981
2010-02-27	3350
2010-02-28	3489
2010-03-01	3347
2010-03-02	2368
2010-03-03	2176
2010-03-04	4717
2010-03-05	4199
2010-03-06	3151
2010-03-07	2588
2010-03-08	4139
2010-03-09	4565
2010-03-10	4303
2010-03-11	3600
2010-03-12	6380
2010-03-13	4862
2010-03-14	5288
2010-03-15	4874
2010-03-16	5769
2010-03-17	5108
2010-03-18	4101
2010-03-19	4980
2010-03-20	6083
2010-03-21	4526
2010-03-22	3431
2010-03-23	5177
2010-03-24	4805
2010-03-25	6054
2010-03-26	5377
2010-03-27	6120
2010-03-28	4483
2010-03-29	5997
2010-03-30	6837
2010-03-31	7594
2010-04-01	9093
2010-04-02	8824
2010-04-03	11087
2010-04-04	12008
2010-04-05	13231
2010-04-06	13154
2010-04-07	13866
2010-04-08	15570
2010-04-09	17300
2010-04-10	19002
2010-04-11	20358
2010-04-12	20986
2010-04-13	21662
2010-04-14	23600
2010-04-15	23341
2010-04-16	25797
2010-04-17	26071
2010-04-18	26711
2010-04-19	27293
2010-04-20	26951
2010-04-21	27234
2010-04-22	27739
2010-04-23	26869
2010-04-24	25344
2010-04-25	25145
2010-04-26	25363
2010-04-27	25169
2010-04-28	24177
2010-04-29	21561
2010-04-30	21213
2010-05-01	20462
2010-05-02	19263
2010-05-03	17365
2010-05-04	16186
2010-05-05	16110
2010-05-06	13323
2010-05-07	13763
2010-05-08	11695
2010-05-09	11877
2010-05-10	9534
2010-05-11	8337
2010-05-12	8778
2010-05-13	7841
2010-05-14	6839
2010-05-15	7326
2010-05-16	6016
2010-05-17	6950
2010-05-18	6331
2010-05-19	5577
2010-05-20	4212
2010-05-21	5342
2010-05-22	3928
2010-05-23	4602
2010-05-24	4253
2010-05-25	5175
2010-05-26	2733
2010-05-27	3788
2010-05-28	4056
2010-05-29	2997
2010-05-30	4789
2010-05-31	2710
2010-06-01	4085
2010-06-02	4627
2010-06-03	4135
2010-06-04	4178
2010-06-05	5227
2010-06-06	4981
2010-06-07	4770
2010-06-08	4326
2010-06-09	4485
2010-06-10	4349
2010-06-11	4900
2010-06-12	4077
2010-06-13	4487
2010-06-14	4304
2010-06-15	4781
2010-06-16	4246
2010-06-17	3137
2010-06-18	4250
2010-06-19	3477
2010-06-20	3816
2010-06-21	5321
2010-06-22	4812
2010-06-23	3649
2010-06-24	4981
2010-06-25	5066
2010-06-26	4798
2010-06-27	6718
2010-06-28	10667
2010-06-29	15642
2010-06-30	21362
2010-07-01	26385
2010-07-02	32437
2010-07-03	30600
2010-07-04	27418
2010-07-05	21462
2010-07-06	15227
2010-07-07	10890
2010-07-08	6702
2010-07-09	3891
2010-07-10	4508
2010-07-11	4123
2010-07-12	2992
2010-07-13	4051
2010-07-14	4704
2010-07-15	5332
2010-07-16	4736
2010-07-17	4082
2010-07-18	4373
2010-07-19	5205
2010-07-20	3367
2010-07-21	3525
2010-07-22	3626
2010-07-23	3401
2010-07-24	3621
2010-07-25	3319
2010-07-26	2320
2010-07-27	4192
2010-07-28	3674
2010-07-29	3483
2010-07-30	4058
2010-07-31	3934
2010-08-01	3229
2010-08-02	5373
2010-08-03	3586
2010-08-04	5249
2010-08-05	4345
2010-08-06	5097
2010-08-07	4664
2010-08-08	4484
2010-08-09	3583
2010-08-10	4950
2010-08-11	4028
2010-08-12	4929
2010-08-13	4386
2010-08-14	4857
2010-08-15	2178
2010-08-16	2785
2010-08-17	2740
2010-08-18	4377
2010-08-19	4248
2010-08-20	3728
2010-08-21	3604
2010-08-22	4047
2010-08-23	4018
2010-08-24	3541
2010-08-25	3435
2010-08-26	3732
2010-08-27	4299
2010-08-28	5105
2010-08-29	2930
2010-08-30	2385
2010-08-31	3717
2010-09-01	3843
2010-09-02	4364
2010-09-03	5078
2010-09-04	5566
2010-09-05	8470
2010-09-06	12896
2010-09-07	18916
2010-09-08	27358
2010-09-09	35589
2010-09-10	40380
2010-09-11	41424
2010-09-12	35957
2010-09-13	28544
2010-09-14	18690
2010-09-15	12184
2010-09-16	9478
2010-09-17	5447
2010-09-18	4797
2010-09-19	4568
2010-09-20	4855
2010-09-21	4883
2010-09-22	2924
2010-09-23	5531
2010-09-24	5290
2010-09-25	4830
2010-09-26	5424
2010-09-27	4992
2010-09-28	4531
2010-09-29	4346
2010-09-30	5101
2010-10-01	5620
2010-10-02	4861
2010-10-03	5025
2010-10-04	3890
2010-10-05	3633
2010-10-06	4104
2010-10-07	4331
2010-10-08	4746
2010-10-09	6288
2010-10-10	5911
2010-10-11	6685
2010-10-12	5664
2010-10-13	6106
2010-10-14	6287
2010-10-15	6628
2010-10-16	7228
2010-10-17	6053
2010-10-18	5019
2010-10-19	4585
2010-10-20	6331
2010-10-21	5114
2010-10-22	6526
2010-10-23	5650
2010-10-24	6142
2010-10-25	6307
2010-10-26	4974
2010-10-27	5832
2010-10-28	5896
2010-10-29	6344
2010-10-30	6056
2010-10-31	6184
2010-11-01	5303
2010-11-02	5802
2010-11-03	5528
2010-11-04	6982
2010-11-05	5123
2010-11-06	5220
2010-11-07	5318
2010-11-08	5918
2010-11-09	7326
2010-11-10	4953
2010-11-11	6749
2010-11-12	6236
2010-11-13	5045
2010-11-14	6528
2010-11-15	6562
2010-11-16	7168
2010-11-17	5172
2010-11-18	5643
2010-11-19	5791
2010-11-20	5315
2010-11-21	6191
2010-11-22	4486
2010-11-23	4860
2010-11-24	4157
2010-11-25	4725
2010-11-26	5216
2010-11-27	5548
2010-11-28	4718
2010-11-29	5393
2010-11-30	4475
2010-12-01	4853
2010-12-02	3446
2010-12-03	4550
2010-12-04	5685
2010-12-05	5179
2010-12-06	3892
2010-12-07	3379
2010-12-08	4657
2010-12-09	4173
2010-12-10	5055
2010-12-11	5613
2010-12-12	5469
2010-12-13	3280
2010-12-14	4398
2010-12-15	4122
2010-12-16	3959
2010-12-17	4993
2010-12-18	6211
2010-12-19	5047
2010-12-20	3104
2010-12-21	3837
2010-12-22	5331
2010-12-23	4201
2010-12-24	4318
2010-12-25	4150
2010-12-26	3871
2010-12-27	4792
2010-12-28	4642
2010-12-29	2631
2010-12-30	3568
2010-12-31	3919
2011-01-01	3746
2011-01-02	4879
2011-01-03	5217
2011-01-04	4420
2011-01-05	5640
2011-01-06	5225
2011-01-07	5143
2011-01-08	3957
2011-01-09	3630
2011-01-10	6482
2011-01-11	4968
2011-01-12	5288
2011-01-13	2986
2011-01-14	3906
2011-01-15	4545
2011-01-16	3694
2011-01-17	4909
2011-01-18	5413
2011-01-19	4504
2011-01-20	4133
2011-01-21	3783
2011-01-22	3076
2011-01-23	3513
2011-01-24	4001
2011-01-25	3449
2011-01-26	3494
2011-01-27	3074
2011-01-28	4060
2011-01-29	2195
2011-01-30	5131
2011-01-31	4959
2011-02-01	2782
2011-02-02	5725
2011-02-03	5444
2011-02-04	4989
2011-02-05	5594
2011-02-06	4232
2011-02-07	4206
2011-02-08	4694
2011-02-09	4347
2011-02-10	3849
2011-02-11	5688
2011-02-12	2812
2011-02-13	6044
2011-02-14	4002
2011-02-15	3212
2011-02-16	4199
2011-02-17	4526
2011-02-18	2885
2011-02-19	5291
2011-02-20	3556
2011-02-21	4106
2011-02-22	4641
2011-02-23	5394
2011-02-24	5032
2011-02-25	3172
2011-02-26	3677
2011-02-27	5211
2011-02-28	3020
2011-03-01	3422
2011-03-02	4253
2011-03-03	4550
2011-03-04	6082
2011-03-05	3241
2011-03-06	4329
2011-03-07	4502
2011-03-08	3607
2011-03-09	5336
2011-03-10	5012
2011-03-11	3291
2011-03-12	5333
2011-03-13	3194
2011-03-14	4047
2011-03-15	4383
2011-03-16	4328
2011-03-17	3622
2011-03-18	5244
2011-03-19	5887
2011-03-20	4452
2011-03-21	3519
2011-03-22	5428
2011-03-23	5982
2011-03-24	3983
2011-03-25	3752
2011-03-26	5452
2011-03-27	4325
2011-03-28	5581
2011-03-29	7140
2011-03-30	5641
2011-03-31	6197
2011-04-01	6998
2011-04-02	8096
2011-04-03	8463
2011-04-04	8673
2011-04-05	9659
2011-04-06	10875
2011-04-07	11044
2011-04-08	13154
2011-04-09	14264
2011-04-10	14336
2011-04-11	16201
2011-04-12	19534
2011-04-13	18831
2011-04-14	21866
2011-04-15	24091
2011-04-16	24751
2011-04-17	25866
2011-04-18	27196
2011-04-19	27233
2011-04-20	29125
2011-04-21	29165
2011-04-22	29909
2011-04-23	30130
2011-04-24	31696
2011-04-25	31014
2011-04-26	32318
2011-04-27	31878
2011-04-28	32725
2011-04-29	30589
2011-04-30	28854
2011-05-01	28702
2011-05-02	29205
2011-05-03	25329
2011-05-04	23536
2011-05-05	23932
2011-05-06	22645
2011-05-07	20452
2011-05-08	19249
2011-05-09	19016
2011-05-10	17122
2011-05-11	15315
2011-05-12	14930
2011-05-13	13293
2011-05-14	11889
2011-05-15	13582
2011-05-16	11188
2011-05-17	10847
2011-05-18	8804
2011-05-19	6662
2011-05-20	8466
2011-05-21	8252
2011-05-22	7697
2011-05-23	4018
2011-05-24	6268
2011-05-25	6122
2011-05-26	5561
2011-05-27	4797
2011-05-28	4174
2011-05-29	3876
2011-05-30	5414
2011-05-31	5547
2011-06-01	4647
2011-06-02	2135
2011-06-03	3271
2011-06-04	5093
2011-06-05	4343
2011-06-06	5423
2011-06-07	4348
2011-06-08	7000
2011-06-09	11855
2011-06-10	17163
2011-06-11	22948
2011-06-12	27745
2011-06-13	31366
2011-06-14	31875
2011-06-15	28753
2011-06-16	21930
2011-06-17	16144
2011-06-18	8814
2011-06-19	7753
2011-06-20	4022
2011-06-21	4912
2011-06-22	4596
2011-06-23	3652
2011-06-24	3498
2011-06-25	3789
2011-06-26	4853
2011-06-27	6521
2011-06-28	6872
2011-06-29	9376
2011-06-30	14507
2011-07-01	22726
2011-07-02	32861
2011-07-03	42415
2011-07-04	48298
2011-07-05	49439
2011-07-06	42743
2011-07-07	33659
2011-07-08	21455
2011-07-09	15577
2011-07-10	9837
2011-07-11	6855
2011-07-12	5466
2011-07-13	5345
2011-07-14	4571
2011-07-15	2884
2011-07-16	4346
2011-07-17	4292
2011-07-18	3852
2011-07-19	4901
2011-07-20	5613
2011-07-21	3949
2011-07-22	2503
2011-07-23	5352
2011-07-24	4092
2011-07-25	2647
2011-07-26	3774
2011-07-27	2765
2011-07-28	4180
2011-07-29	2612
2011-07-30	3391
2011-07-31	3167
2011-08-01	3449
2011-08-02	3655
2011-08-03	2436
2011-08-04	3221
2011-08-05	4406
2011-08-06	3293
2011-08-07	3285
2011-08-08	3778
2011-08-09	3903
2011-08-10	6411
2011-08-11	4275
2011-08-12	5180
2011-08-13	6148
2011-08-14	5476
2011-08-15	2412
2011-08-16	4950
2011-08-17	3578
2011-08-18	6377
2011-08-19	3699
2011-08-20	6254
2011-08-21	4572
2011-08-22	4459
2011-08-23	4538
2011-08-24	3361
2011-08-25	4085
2011-08-26	4470
2011-08-27	3064
2011-08-28	2040
2011-08-29	5376
2011-08-30	4253
2011-08-31	3377
2011-09-01	5862
2011-09-02	4693
2011-09-03	5225
2011-09-04	5163
2011-09-05	5404
2011-09-06	4754
2011-09-07	4882
2011-09-08	5291
2011-09-09	5168
2011-09-10	4936
2011-09-11	3967
2011-09-12	5877
2011-09-13	5621
2011-09-14	5688
2011-09-15	6357
2011-09-16	4102
2011-09-17	3585
2011-09-18	5049
2011-09-19	5371
2011-09-20	5363
2011-09-21	5337
2011-09-22	3847
2011-09-23	5774
2011-09-24	5881
2011-09-25	4966
2011-09-26	6740
2011-09-27	5828
2011-09-28	6089
2011-09-29	5783
2011-09-30	6493
2011-10-01	7883
2011-10-02	6233
2011-10-03	6345
2011-10-04	6219
2011-10-05	7461
2011-10-06	8248
2011-10-07	8203
2011-10-08	7902
2011-10-09	8570
2011-10-10	6952
2011-10-11	8829
2011-10-12	9852
2011-10-13	9755
2011-10-14	9567
2011-10-15	9320
2011-10-16	10124
2011-10-17	10587
2011-10-18	8591
2011-10-19	11023
2011-10-20	10550
2011-10-21	11081
2011-10-22	10436
2011-10-23	10309
2011-10-24	11063
2011-10-25	10156
2011-10-26	10032
2011-10-27	9961
2011-10-28	10651
2011-10-29	10412
2011-10-30	12434
2011-10-31	11268
